Date,ID,Click Cost
1/2/2015 15:52,3.07647E+18,10.554083
1/2/2015 15:52,6.12272E+18,0
1/2/2015 15:52,7.94401E+18,8.784739
1/2/2015 15:55,6.90547E+18,5.645176
1/2/2015 15:54,9.1809E+18,0
1/2/2015 15:54,4.04778E+18,0
1/2/2015 15:56,3.08691E+18,12.345118
1/2/2015 15:56,8.02428E+18,0
1/2/2015 15:57,4.82222E+18,0
1/2/2015 15:57,3.75795E+18,13.604294
1/2/2015 15:58,1.36838E+18,0
1/2/2015 15:58,6.91244E+18,0
1/2/2015 15:58,2.8489E+18,0
1/2/2015 15:59,2.6188E+18,14.661006
1/2/2015 16:00,5.3892E+18,0
1/2/2015 16:02,8.17336E+18,8.895235
1/2/2015 16:05,4.04273E+18,0
1/2/2015 16:06,2.6367E+18,12.195335
1/2/2015 16:06,7.51705E+18,0
1/2/2015 16:08,7.85799E+18,14.049331
1/2/2015 16:08,6.96917E+18,0
1/2/2015 16:08,2.8957E+18,0
1/2/2015 16:09,7.48453E+18,7.796686
1/2/2015 16:09,4.76269E+18,5.790457
1/2/2015 16:10,3.24073E+18,8.758576
1/2/2015 16:11,3.37537E+18,6.385416
1/2/2015 16:13,1.78037E+18,0
1/2/2015 16:14,2.55996E+18,0
1/2/2015 16:16,1.83824E+18,0
1/2/2015 16:16,3.6991E+18,0
1/2/2015 16:16,1.38046E+18,0
1/2/2015 16:16,2.06017E+18,0
1/2/2015 16:17,5.3527E+18,0
1/2/2015 16:17,8.11557E+18,10.170058
1/2/2015 16:18,3.73421E+18,0
1/2/2015 16:19,2.86813E+18,0
1/2/2015 16:22,4.13192E+18,13.887497
1/2/2015 16:21,3.45716E+17,9.515407
1/2/2015 16:22,1.39991E+18,0
1/2/2015 16:21,3.78962E+18,12.25467
1/2/2015 16:22,6.18168E+18,0
1/2/2015 16:22,5.29399E+18,0
1/2/2015 16:22,6.21367E+17,0
1/2/2015 16:22,7.04837E+18,0
1/2/2015 16:23,5.17112E+18,0
1/2/2015 16:23,3.21837E+18,0
1/2/2015 16:24,8.00028E+17,0
1/2/2015 16:25,3.45053E+17,9.286118
1/2/2015 16:25,8.00061E+17,14.229354
1/2/2015 16:25,6.2715E+18,11.64835
1/2/2015 16:25,8.05522E+17,0
1/2/2015 16:26,8.71873E+18,7.316774
1/2/2015 16:27,5.83652E+18,0
1/2/2015 16:27,1.56725E+18,7.109399
1/2/2015 16:27,3.73369E+18,5.051775
1/2/2015 16:29,9.13152E+17,9.939436
1/2/2015 16:31,2.71568E+18,10.326027
1/2/2015 16:30,6.79731E+18,0
1/2/2015 16:32,8.74533E+18,0
1/2/2015 16:32,6.61063E+17,14.599224
1/2/2015 16:32,7.94347E+18,7.341428
1/2/2015 16:33,5.35079E+17,0
1/2/2015 16:33,6.27773E+18,0
1/2/2015 16:34,1.52737E+18,0
1/2/2015 16:34,3.89706E+18,14.188807
1/2/2015 16:35,8.76818E+18,0
1/2/2015 16:35,8.06474E+17,11.316211
1/2/2015 16:36,4.01755E+18,6.477794
1/2/2015 16:36,8.52471E+18,0
1/2/2015 16:36,8.81623E+18,13.765091
1/2/2015 16:36,6.80723E+18,5.978882
1/2/2015 16:37,4.86836E+17,6.775067
1/2/2015 16:38,2.74602E+18,8.391878
1/2/2015 16:39,6.26492E+18,0
1/2/2015 16:39,4.43973E+17,8.212769
1/2/2015 16:39,5.56695E+18,11.495199
1/2/2015 16:39,8.75961E+18,0
1/2/2015 16:40,2.3772E+18,0
1/2/2015 16:40,2.92807E+18,11.2675
1/2/2015 16:41,5.57068E+18,8.46856
1/2/2015 16:42,2.33307E+18,0
1/2/2015 16:43,6.52625E+18,0
1/2/2015 16:43,8.07894E+18,0
1/2/2015 16:45,1.88467E+18,0
1/2/2015 16:46,5.46242E+18,9.754373
1/2/2015 16:47,1.89401E+18,0
1/2/2015 16:48,6.25273E+18,12.048508
1/2/2015 16:47,4.64305E+18,0
1/2/2015 16:48,3.52116E+18,12.677657
1/2/2015 16:48,2.24431E+18,6.797389
1/2/2015 16:49,6.5916E+18,11.518945
1/2/2015 16:50,7.6974E+18,0
1/2/2015 16:50,4.1729E+18,0
1/2/2015 16:51,1.75035E+18,0
1/2/2015 16:51,5.07119E+18,0
1/2/2015 16:51,3.31625E+18,5.644685
1/2/2015 16:52,9.96047E+17,5.013429
1/2/2015 16:53,3.00455E+18,6.935427
1/2/2015 16:54,4.00714E+18,0
1/2/2015 16:55,7.22623E+18,7.279891
1/2/2015 16:57,4.57845E+18,0
1/2/2015 16:57,5.17176E+18,0
1/2/2015 16:57,6.26265E+18,0
1/2/2015 16:58,1.77571E+18,13.871758
1/2/2015 17:01,2.95422E+18,7.054515
1/2/2015 17:01,3.81792E+18,7.508739
1/2/2015 17:02,4.14031E+18,8.017011
1/2/2015 17:02,6.32107E+18,0
1/2/2015 17:04,8.53671E+16,13.957739
1/2/2015 17:05,6.46944E+18,5.708688
1/2/2015 17:05,5.16983E+17,10.72842
1/2/2015 17:05,3.33983E+17,0
1/2/2015 17:07,6.07153E+18,7.03148
1/2/2015 17:10,6.36859E+18,0
1/2/2015 17:10,6.38527E+18,9.280585
1/2/2015 17:11,2.22845E+18,0
1/2/2015 17:12,6.71323E+18,0
1/2/2015 17:13,7.94253E+18,0
1/2/2015 17:13,1.64286E+18,12.65028
1/2/2015 17:13,8.45525E+18,0
1/2/2015 17:13,7.41961E+18,0
1/2/2015 17:15,2.45351E+18,13.088974
1/2/2015 17:14,7.86825E+18,0
1/2/2015 17:14,6.5219E+18,0
1/2/2015 17:14,1.68061E+18,11.663014
1/2/2015 17:15,6.8565E+18,0
1/2/2015 17:16,2.24787E+18,0
1/2/2015 17:16,3.53164E+18,0
1/2/2015 17:17,2.06021E+18,0
1/2/2015 17:16,3.35581E+17,0
1/2/2015 17:17,4.71174E+18,12.655789
1/2/2015 17:18,7.91042E+17,14.526733
1/2/2015 17:18,7.99615E+18,7.43241
1/2/2015 17:19,3.04886E+18,13.542632
1/2/2015 17:19,3.17762E+18,0
1/2/2015 17:20,1.99765E+18,0
1/2/2015 17:20,2.97485E+18,0
1/2/2015 17:21,4.2338E+18,10.002441
1/2/2015 17:22,2.45215E+18,0
1/2/2015 17:23,3.84076E+18,0
1/2/2015 17:23,5.93229E+18,10.775196
1/2/2015 17:23,8.66208E+18,5.330403
1/2/2015 17:24,7.42292E+18,0
1/2/2015 17:24,5.13198E+18,14.294813
1/2/2015 17:25,4.11664E+18,0
1/2/2015 17:26,2.75495E+18,0
1/2/2015 17:30,8.82749E+18,0
1/2/2015 17:30,1.25025E+18,13.827824
1/2/2015 17:30,4.89252E+18,12.168127
1/2/2015 17:31,4.66741E+17,9.384776
1/2/2015 17:32,7.58292E+18,0
1/2/2015 17:33,8.7152E+18,9.31322
1/2/2015 17:34,7.82072E+18,12.190384
1/2/2015 17:35,5.2461E+18,0
1/2/2015 17:34,6.57063E+18,11.141563
1/2/2015 17:36,4.18433E+18,0
1/2/2015 17:36,8.25772E+18,13.869615
1/2/2015 17:37,2.02139E+18,0
1/2/2015 17:38,1.56666E+18,10.8799
1/2/2015 17:39,4.89962E+18,8.878767
1/2/2015 17:40,3.61607E+17,0
1/2/2015 17:40,5.13575E+18,0
1/2/2015 17:40,9.02516E+18,11.014877
1/2/2015 17:40,6.24364E+18,0
1/2/2015 17:42,5.6188E+18,11.87293
1/2/2015 17:42,4.77404E+18,0
1/2/2015 17:42,1.29007E+18,0
1/2/2015 17:43,9.69899E+17,0
1/2/2015 17:43,5.35486E+18,0
1/2/2015 17:44,7.27439E+17,11.933733
1/2/2015 17:45,1.21963E+18,0
1/2/2015 17:45,2.57041E+18,10.950892
1/2/2015 17:46,2.56164E+18,10.265805
1/2/2015 17:47,2.19481E+18,0
1/2/2015 17:47,7.55359E+18,0
1/2/2015 17:48,2.60199E+18,0
1/2/2015 17:47,1.2056E+18,0
1/2/2015 17:48,7.19269E+18,11.291657
1/2/2015 17:49,7.11852E+18,14.540792
1/2/2015 17:50,3.10593E+18,0
1/2/2015 17:50,5.85269E+18,0
1/2/2015 17:52,2.29368E+18,0
1/2/2015 17:51,6.98178E+18,11.86377
1/2/2015 17:51,4.29388E+18,0
1/2/2015 17:51,7.32003E+18,0
1/2/2015 17:52,6.29036E+18,11.175985
1/2/2015 17:52,9.03271E+18,7.581025
1/2/2015 17:52,5.57456E+18,0
1/2/2015 17:54,6.40671E+18,0
1/2/2015 17:54,4.12239E+18,0
1/2/2015 17:54,1.80286E+17,0
1/2/2015 17:54,4.92207E+18,0
1/2/2015 17:55,5.16206E+18,0
1/2/2015 17:55,8.21886E+18,0
1/2/2015 17:55,8.68619E+18,0
1/2/2015 17:56,4.73815E+17,0
1/2/2015 17:58,6.39533E+18,0
1/2/2015 17:57,2.95055E+18,0
1/2/2015 17:57,8.45068E+18,8.704898
1/2/2015 17:58,4.87961E+18,6.505214
1/2/2015 18:00,6.35698E+18,0
1/2/2015 18:00,1.88929E+18,0
1/2/2015 17:59,8.93308E+18,7.406082
1/2/2015 17:59,4.74033E+18,0
1/2/2015 18:00,2.24765E+18,0
1/2/2015 18:00,7.97919E+17,12.43798
1/2/2015 18:01,7.79115E+18,9.429786
1/2/2015 18:02,6.34516E+18,0
1/2/2015 18:01,2.10943E+17,14.732309
1/2/2015 18:01,6.08261E+16,5.074758
1/2/2015 18:02,3.95459E+18,0
1/2/2015 18:03,5.54808E+18,8.884091
1/2/2015 18:03,5.58771E+18,0
1/2/2015 18:04,8.9378E+18,12.805716
1/2/2015 18:06,3.22413E+18,0
1/2/2015 18:07,5.29422E+18,0
1/2/2015 18:07,8.76089E+18,0
1/2/2015 18:08,2.16283E+18,0
1/2/2015 18:09,3.7689E+18,12.424497
1/2/2015 18:09,7.4797E+18,0
1/2/2015 18:10,8.94273E+18,0
1/2/2015 18:11,4.49575E+17,0
1/2/2015 18:12,5.89069E+18,0
1/2/2015 18:13,3.90084E+18,9.217331
1/2/2015 18:14,7.29802E+18,9.077592
1/2/2015 18:14,9.13006E+18,0
1/2/2015 18:15,9.6983E+17,0
1/2/2015 18:16,6.27588E+18,0
1/2/2015 18:16,2.56357E+18,0
1/2/2015 18:17,9.83102E+17,8.982621
1/2/2015 18:18,6.93777E+18,0
1/2/2015 18:18,5.33471E+18,0
1/2/2015 18:19,5.06673E+18,10.034325
1/2/2015 18:20,9.09019E+18,8.024798
1/2/2015 18:21,3.2422E+18,9.894954
1/2/2015 18:21,4.72127E+17,0
1/2/2015 18:22,8.58415E+18,0
1/2/2015 18:23,7.72915E+18,0
1/2/2015 18:22,9.21093E+18,13.213879
1/2/2015 18:23,5.89233E+18,0
1/2/2015 18:23,4.17263E+18,5.669019
1/2/2015 18:23,2.95397E+18,9.223373
1/2/2015 18:23,4.03438E+18,7.764474
1/2/2015 18:24,1.21959E+18,0
1/2/2015 18:24,6.81358E+18,0
1/2/2015 18:26,1.82902E+18,12.687523
1/2/2015 18:26,1.09628E+18,13.98453
1/2/2015 18:28,1.50224E+18,0
1/2/2015 18:28,9.96227E+17,6.302539
1/2/2015 18:29,7.23058E+18,0
1/2/2015 18:30,4.93776E+18,7.755648
1/2/2015 18:32,5.266E+18,6.358311
1/2/2015 18:31,1.05954E+18,10.289592
1/2/2015 18:32,8.02357E+18,13.684506
1/2/2015 18:32,4.50729E+18,13.049688
1/2/2015 18:32,3.93517E+18,14.318468
1/2/2015 18:32,4.73226E+18,0
1/2/2015 18:32,2.54109E+18,6.296133
1/2/2015 18:32,1.65746E+18,0
1/2/2015 18:32,4.84657E+18,0
1/2/2015 18:33,7.55228E+18,10.026428
1/2/2015 18:34,3.32837E+18,0
1/2/2015 18:35,5.98479E+18,0
1/2/2015 18:36,3.30494E+18,0
1/2/2015 18:37,6.74643E+18,8.07956
1/2/2015 18:38,7.50905E+18,11.583166
1/2/2015 18:39,7.70969E+18,12.946996
1/2/2015 18:38,8.31532E+18,0
1/2/2015 18:39,4.59343E+18,12.021777
1/2/2015 18:40,5.42766E+18,0
1/2/2015 18:40,4.29941E+18,13.710208
1/2/2015 18:41,2.82015E+17,11.327253
1/2/2015 18:42,3.84499E+18,13.146645
1/2/2015 18:43,2.20611E+18,0
1/2/2015 18:44,1.685E+18,10.553957
1/2/2015 18:44,5.20403E+17,10.080253
1/2/2015 18:45,1.1024E+18,8.994693
1/2/2015 18:45,7.66372E+18,14.17265
1/2/2015 18:47,5.04501E+18,11.419663
1/2/2015 18:49,4.79844E+18,12.636211
1/2/2015 18:49,3.83153E+18,11.272666
1/2/2015 18:50,2.92923E+17,5.401144
1/2/2015 18:51,2.28464E+18,11.172399
1/2/2015 18:53,8.22379E+18,0
1/2/2015 18:53,4.85909E+18,5.786021
1/2/2015 18:54,6.22881E+18,5.252157
1/2/2015 18:54,6.42292E+18,0
1/2/2015 18:54,1.99728E+18,0
1/2/2015 18:55,1.42968E+18,10.599946
1/2/2015 18:55,7.14096E+18,0
1/2/2015 18:55,5.01104E+18,0
1/2/2015 18:57,7.71464E+18,14.136547
1/2/2015 18:56,4.55744E+17,0
1/2/2015 18:58,5.44058E+18,0
1/2/2015 18:59,4.63591E+18,0
1/2/2015 19:00,2.27838E+18,7.172954
1/2/2015 19:00,4.73229E+18,0
1/2/2015 19:03,8.5083E+18,11.760953
1/2/2015 19:03,1.83525E+18,0
1/2/2015 19:04,7.10459E+18,14.075335
1/2/2015 19:04,2.04508E+18,5.017498
1/2/2015 19:06,1.87308E+18,12.950211
1/2/2015 19:06,4.95047E+18,12.670252
1/2/2015 19:07,8.55822E+17,0
1/2/2015 19:07,4.19208E+18,0
1/2/2015 19:10,3.93829E+18,11.181588
1/2/2015 19:09,3.13961E+18,0
1/2/2015 19:11,3.84496E+18,0
1/2/2015 19:11,1.01647E+18,0
1/2/2015 19:12,5.31048E+18,0
1/2/2015 19:13,1.44945E+18,0
1/2/2015 19:14,4.0047E+18,10.185579
1/2/2015 19:14,8.26948E+18,0
1/2/2015 19:15,8.1565E+18,6.904539
1/2/2015 19:16,4.9134E+18,14.64647
1/2/2015 19:16,4.67378E+18,0
1/2/2015 19:18,5.27596E+18,0
1/2/2015 19:18,3.56273E+15,0
1/2/2015 19:19,3.00089E+18,0
1/2/2015 19:20,8.40944E+17,0
1/2/2015 19:21,8.0234E+18,0
1/2/2015 19:21,3.98656E+17,0
1/2/2015 19:22,1.95501E+18,0
1/2/2015 19:22,5.95288E+18,0
1/2/2015 19:21,8.48409E+17,8.487883
1/2/2015 19:23,1.79096E+18,0
1/2/2015 19:24,7.08717E+18,0
1/2/2015 19:23,1.91928E+18,8.326877
1/2/2015 19:24,7.66715E+18,0
1/2/2015 19:24,3.11589E+18,7.248225
1/2/2015 19:24,4.86412E+18,0
1/2/2015 19:25,3.5467E+18,14.385314
1/2/2015 19:25,8.45051E+18,4.975266
1/2/2015 19:25,7.25383E+18,6.044387
1/2/2015 19:26,1.72437E+18,0
1/2/2015 19:25,1.64481E+18,7.50746
1/2/2015 19:26,6.8E+18,12.227634
1/2/2015 19:26,3.86211E+18,0
1/2/2015 19:27,6.43836E+17,0
1/2/2015 19:27,7.17684E+18,0
1/2/2015 19:30,5.29239E+18,0
1/2/2015 19:31,1.15429E+18,0
1/2/2015 19:31,7.83498E+18,11.058196
1/2/2015 19:31,6.37491E+17,12.466542
1/2/2015 19:31,1.68018E+18,6.062398
1/2/2015 19:32,5.749E+18,13.180788
1/2/2015 19:32,7.40231E+18,0
1/2/2015 19:34,1.52437E+17,0
1/2/2015 19:34,3.88287E+18,9.360747
1/2/2015 19:35,1.96038E+18,5.518238
1/2/2015 19:35,2.92338E+18,0
1/2/2015 19:35,4.7458E+18,0
1/2/2015 19:37,6.72676E+18,0
1/2/2015 19:37,6.9145E+18,10.292283
1/2/2015 19:37,3.18855E+17,0
1/2/2015 19:38,8.0605E+18,0
1/2/2015 19:39,4.51387E+18,0
1/2/2015 19:40,8.76819E+17,0
1/2/2015 19:40,8.24637E+18,0
1/2/2015 19:40,2.35514E+18,0
1/2/2015 19:42,5.55688E+18,5.569518
1/2/2015 19:40,1.16748E+18,6.431452
1/2/2015 19:42,1.37821E+18,0
1/2/2015 19:42,8.54508E+18,6.049412
1/2/2015 19:43,1.96017E+18,7.309426
1/2/2015 19:45,2.63823E+18,0
1/2/2015 19:45,5.55629E+18,14.150508
1/2/2015 19:46,5.51745E+18,0
1/2/2015 19:46,4.65011E+18,0
1/2/2015 19:47,8.94775E+18,0
1/2/2015 19:47,2.69386E+18,0
1/2/2015 19:47,4.14448E+18,0
1/2/2015 19:48,4.46461E+18,0
1/2/2015 19:49,2.85794E+18,13.844509
1/2/2015 19:50,6.70651E+16,0
1/2/2015 19:49,8.17206E+18,13.254221
1/2/2015 19:50,8.09292E+18,7.250086
1/2/2015 19:52,7.31614E+18,0
1/2/2015 19:52,5.16562E+18,10.711543
1/2/2015 19:52,5.6456E+18,0
1/2/2015 19:53,3.1015E+18,0
1/2/2015 19:54,7.6092E+18,0
1/2/2015 19:54,1.43631E+18,0
1/2/2015 19:55,8.35915E+18,5.351106
1/2/2015 19:55,1.17302E+18,0
1/2/2015 19:56,5.78324E+18,7.51886
1/2/2015 19:57,2.12382E+18,0
1/2/2015 19:57,1.55504E+18,0
1/2/2015 19:58,2.83011E+18,0
1/2/2015 19:59,5.35293E+18,6.553802
1/2/2015 20:00,5.58589E+18,0
1/2/2015 20:00,4.03738E+17,14.027347
1/2/2015 20:00,4.32114E+18,0
1/2/2015 20:00,7.39786E+17,9.1426
1/2/2015 20:01,1.80573E+18,0
1/2/2015 20:01,4.12149E+18,0
1/2/2015 20:01,4.87142E+18,7.044018
1/2/2015 20:03,8.17798E+17,0
1/2/2015 20:01,7.57901E+18,10.914238
1/2/2015 20:02,1.45715E+16,0
1/2/2015 20:03,1.89627E+18,5.341183
1/2/2015 20:03,2.16675E+18,7.81845
1/2/2015 20:04,1.62614E+18,8.783998
1/2/2015 20:05,3.88133E+18,5.78432
1/2/2015 20:05,5.60195E+18,8.212736
1/2/2015 20:05,2.50988E+18,5.266003
1/2/2015 20:06,5.6791E+18,12.245653
1/2/2015 20:07,2.67084E+18,0
1/2/2015 20:07,6.61867E+18,6.248897
1/2/2015 20:08,5.19681E+18,5.219562
1/2/2015 20:08,2.25324E+18,0
1/2/2015 20:10,3.10209E+18,0
1/2/2015 20:10,4.68463E+18,0
1/2/2015 20:09,7.11572E+18,8.318567
1/2/2015 20:11,4.73391E+17,0
1/2/2015 20:11,1.82764E+18,0
1/2/2015 20:11,1.98696E+18,0
1/2/2015 20:12,5.33454E+18,0
1/2/2015 20:12,7.24538E+18,0
1/2/2015 20:13,3.73672E+18,0
1/2/2015 20:14,7.61685E+18,0
1/2/2015 20:15,1.78228E+18,0
1/2/2015 20:15,2.15886E+17,10.206798
1/2/2015 20:16,3.13483E+18,11.747835
1/2/2015 20:16,8.44802E+18,0
1/2/2015 20:19,7.56963E+18,7.175387
1/2/2015 20:17,6.79694E+18,7.84901
1/2/2015 20:18,7.52118E+18,7.292246
1/2/2015 20:20,2.69366E+18,0
1/2/2015 20:21,8.12658E+17,0
1/2/2015 20:21,6.09811E+18,0
1/2/2015 20:22,4.40409E+18,14.679692
1/2/2015 20:22,8.00061E+18,0
1/2/2015 20:23,8.13917E+17,0
1/2/2015 20:23,7.17702E+18,10.402587
1/2/2015 20:24,7.38172E+18,0
1/2/2015 20:24,3.8607E+18,14.020155
1/2/2015 20:25,9.07E+18,13.972373
1/2/2015 20:25,1.12437E+18,11.206542
1/2/2015 20:26,4.95673E+18,13.892022
1/2/2015 20:26,8.16091E+18,0
1/2/2015 20:26,4.57063E+18,8.265884
1/2/2015 20:26,8.30733E+18,0
1/2/2015 20:27,2.75622E+18,0
1/2/2015 20:27,2.62624E+18,7.771673
1/2/2015 20:28,7.63863E+18,0
1/2/2015 20:27,1.18466E+18,0
1/2/2015 20:28,2.70658E+18,7.400608
1/2/2015 20:30,7.5706E+18,0
1/2/2015 20:30,8.08441E+17,0
1/2/2015 20:31,1.69711E+17,0
1/2/2015 20:31,6.82025E+18,11.167564
1/2/2015 20:31,4.69786E+18,14.005876
1/2/2015 20:31,7.11752E+18,0
1/2/2015 20:31,2.90163E+18,0
1/2/2015 20:34,5.31318E+18,0
1/2/2015 20:32,5.30805E+18,0
1/2/2015 20:33,4.34607E+18,10.888298
1/2/2015 20:33,4.32624E+18,13.137556
1/2/2015 20:33,7.33557E+18,6.910791
1/2/2015 20:35,3.74003E+18,10.527279
1/2/2015 20:35,2.05135E+18,5.38506
1/2/2015 20:36,6.7315E+17,11.129755
1/2/2015 20:36,7.58224E+17,9.137689
1/2/2015 20:37,1.20559E+18,0
1/2/2015 20:37,1.04053E+18,10.755826
1/2/2015 20:37,3.86545E+18,6.729594
1/2/2015 20:37,2.42783E+18,0
1/2/2015 20:40,4.94869E+18,5.871596
1/2/2015 20:40,4.07987E+18,13.298063
1/2/2015 20:41,5.24506E+18,9.739113
1/2/2015 20:42,5.11715E+18,0
1/2/2015 20:42,6.65007E+18,0
1/2/2015 20:42,6.7439E+18,14.173842
1/2/2015 20:43,2.81464E+17,0
1/2/2015 20:43,7.74498E+17,14.074249
1/2/2015 20:44,7.98587E+17,6.954429
1/2/2015 20:45,6.28503E+18,5.321563
1/2/2015 20:45,4.67703E+17,0
1/2/2015 20:46,7.54889E+18,0
1/2/2015 20:46,8.83857E+18,8.383482
1/2/2015 20:47,3.17229E+18,7.827595
1/2/2015 20:47,4.51211E+18,0
1/2/2015 20:50,3.24266E+18,0
1/2/2015 20:50,7.84529E+18,0
1/2/2015 20:51,8.14122E+18,0
1/2/2015 20:51,2.2218E+18,5.132365
1/2/2015 20:52,8.79769E+18,10.143703
1/2/2015 20:54,5.54569E+18,9.047919
1/2/2015 20:55,1.03452E+18,0
1/2/2015 20:56,4.79313E+18,7.797804
1/2/2015 20:56,6.83695E+18,11.316045
1/2/2015 20:56,1.21115E+18,9.811292
1/2/2015 20:57,1.25243E+18,11.214104
1/2/2015 20:57,5.81392E+18,13.074934
1/2/2015 20:58,5.39786E+18,9.182376
1/2/2015 20:58,1.89101E+18,0
1/2/2015 20:59,8.9269E+18,0
1/2/2015 21:00,2.28743E+18,14.554052
1/2/2015 21:00,4.68092E+18,6.530437
1/2/2015 21:00,2.47989E+18,8.837028
1/2/2015 21:00,2.07138E+18,0
1/2/2015 21:01,6.23814E+18,10.640481
1/2/2015 21:01,6.8868E+18,0
1/2/2015 21:02,6.14721E+18,14.077523
1/2/2015 21:01,8.10103E+18,0
1/2/2015 21:03,7.47538E+18,0
1/2/2015 21:04,7.46163E+18,7.539001
1/2/2015 21:04,2.24043E+18,0
1/2/2015 21:05,6.07931E+18,0
1/2/2015 21:05,3.01075E+18,9.818079
1/2/2015 21:06,6.05456E+17,10.287979
1/2/2015 21:07,3.94802E+18,14.605745
1/2/2015 21:10,6.80391E+18,7.593736
1/2/2015 21:10,3.05933E+17,0
1/2/2015 21:10,7.67858E+18,7.864772
1/2/2015 21:10,2.81887E+18,5.546869
1/2/2015 21:12,2.44155E+18,0
1/2/2015 21:13,2.27601E+18,0
1/2/2015 21:14,6.7152E+18,11.771648
1/2/2015 21:15,5.60273E+18,0
1/2/2015 21:16,2.24506E+18,0
1/2/2015 21:16,4.13582E+18,0
1/2/2015 21:17,6.5196E+18,13.467241
1/2/2015 21:18,3.35246E+18,0
1/2/2015 21:20,9.05498E+18,7.160406
1/2/2015 21:21,3.28084E+18,0
1/2/2015 21:21,8.62039E+18,6.652297
1/2/2015 21:23,6.8917E+17,8.084892
1/2/2015 21:24,1.41995E+18,0
1/2/2015 21:24,3.17586E+17,0
1/2/2015 21:26,4.04907E+18,11.599881
1/2/2015 21:26,6.49072E+18,0
1/2/2015 21:27,5.03731E+18,6.457909
1/2/2015 21:27,5.63403E+18,8.450068
1/2/2015 21:29,7.65435E+18,7.566732
1/2/2015 21:31,4.02029E+18,0
1/2/2015 21:31,8.27987E+17,0
1/2/2015 21:31,7.32379E+18,11.030517
1/2/2015 21:31,6.80023E+17,0
1/2/2015 21:32,6.09869E+18,0
1/2/2015 21:32,5.69306E+17,10.140854
1/2/2015 21:34,2.79308E+18,0
1/2/2015 21:34,2.41879E+18,7.026571
1/2/2015 21:36,4.57974E+18,0
1/2/2015 21:36,5.68508E+18,0
1/2/2015 21:37,6.24493E+18,6.025465
1/2/2015 21:37,3.48572E+18,0
1/2/2015 21:37,5.23949E+16,12.871912
1/2/2015 21:38,9.19226E+18,6.760455
1/2/2015 21:40,7.37949E+18,0
1/2/2015 21:40,7.61411E+18,0
1/2/2015 21:40,2.77736E+18,0
1/2/2015 21:40,7.71989E+18,7.120817
1/2/2015 21:40,2.05045E+18,0
1/2/2015 21:42,7.54413E+18,7.53789
1/2/2015 21:43,8.90126E+18,0
1/2/2015 21:45,1.61297E+18,0
1/2/2015 21:44,5.97311E+18,0
1/2/2015 21:45,8.14285E+18,9.005886
1/2/2015 21:46,6.79427E+17,6.495979
1/2/2015 21:49,8.61973E+18,12.918213
1/2/2015 21:50,1.96665E+18,0
1/2/2015 21:53,4.39895E+18,7.143649
1/2/2015 21:54,1.11881E+17,10.143076
1/2/2015 21:56,7.02415E+18,0
1/2/2015 21:56,6.64205E+18,0
1/2/2015 21:56,3.9783E+18,9.163183
1/2/2015 21:57,3.85637E+18,10.082712
1/2/2015 21:57,9.63139E+17,7.701183
1/2/2015 21:57,7.24074E+18,0
1/2/2015 21:58,6.21677E+18,0
1/2/2015 21:59,7.44553E+18,0
1/2/2015 21:59,5.47892E+18,0
1/2/2015 22:00,8.40586E+18,12.636458
1/2/2015 22:00,2.28687E+18,7.521941
1/2/2015 22:01,8.88974E+18,0
1/2/2015 22:01,2.50124E+18,13.720787
1/2/2015 22:03,2.16893E+18,0
1/2/2015 22:02,7.13059E+18,0
1/2/2015 22:03,5.89526E+18,0
1/2/2015 22:04,6.66864E+18,11.455666
1/2/2015 22:04,4.7895E+18,0
1/2/2015 22:05,4.98696E+18,13.61212
1/2/2015 22:06,6.4904E+18,5.557708
1/2/2015 22:06,9.5135E+17,0
1/2/2015 22:07,3.33439E+18,0
1/2/2015 22:08,2.61171E+18,11.801125
1/2/2015 22:08,3.83984E+18,0
1/2/2015 22:10,4.4719E+18,9.53037
1/2/2015 22:10,8.28942E+18,0
1/2/2015 22:11,4.36561E+18,13.514832
1/2/2015 22:11,8.00097E+18,13.176009
1/2/2015 22:12,1.00461E+18,0
1/2/2015 22:12,8.12877E+18,0
1/2/2015 22:12,1.37307E+18,11.407078
1/2/2015 22:13,8.10175E+18,9.449015
1/2/2015 22:15,2.24036E+18,9.282877
1/2/2015 22:16,6.90782E+18,0
1/2/2015 22:17,1.65798E+18,13.445921
1/2/2015 22:20,4.46805E+18,0
1/2/2015 22:19,2.31396E+18,11.295474
1/2/2015 22:19,6.89258E+18,0
1/2/2015 22:20,2.43833E+18,0
1/2/2015 22:23,6.7935E+18,9.507613
1/2/2015 22:23,2.38452E+18,11.577077
1/2/2015 22:27,7.98454E+18,8.871252
1/2/2015 22:27,2.35167E+18,14.051714
1/2/2015 22:28,9.19044E+17,0
1/2/2015 22:31,7.52664E+18,0
1/2/2015 22:30,5.47498E+18,0
1/2/2015 22:31,2.78402E+18,0
1/2/2015 22:31,8.50829E+18,0
1/2/2015 22:33,7.36854E+17,0
1/2/2015 22:33,9.02128E+18,0
1/2/2015 22:35,1.56765E+18,0
1/2/2015 22:37,1.9131E+18,0
1/2/2015 22:37,2.70657E+18,11.865678
1/2/2015 22:38,4.0187E+18,14.709299
1/2/2015 22:39,3.41046E+18,0
1/2/2015 22:40,8.50649E+18,0
1/2/2015 22:41,7.19174E+18,0
1/2/2015 22:41,3.3849E+18,0
1/2/2015 22:41,3.55773E+18,0
1/2/2015 22:42,2.96296E+18,0
